Load Profile,       Date, 1:00 AM, 2:00 AM, 3:00 AM, 4:00 AM, 5:00 AM, 6:00 AM, 7:00 AM, 8:00 AM, 9:00 AM,10:00 AM,11:00 AM,12:00 PM, 1:00 PM, 2:00 PM, 3:00 PM, 4:00 PM, 5:00 PM, 6:00 PM, 7:00 PM, 8:00 PM, 9:00 PM,10:00 PM,11:00 PM,12:00 AM
TOU-8-PRI   , 01/01/2015, 653.137, 648.033, 639.938, 640.261, 648.577, 662.978, 674.455, 656.909, 647.239, 645.708, 652.815, 654.978, 657.623, 664.051, 672.813, 681.747, 691.055, 715.840, 713.822, 708.996, 703.005, 696.909, 685.783, 678.936
TOU-8-PRI   , 01/02/2015, 821.809, 807.582, 794.047, 794.100, 817.265, 864.658, 924.386, 942.456, 953.458, 963.131, 974.938, 978.051, 973.674, 973.009, 964.332, 948.779, 934.346, 933.946, 911.032, 890.981, 873.127, 847.540, 815.017, 794.389
TOU-8-PRI   , 01/03/2015, 779.076, 765.665, 753.002, 747.875, 756.631, 774.648, 792.043, 768.818, 758.181, 763.123, 770.177, 773.406, 768.312, 765.361, 763.634, 763.072, 767.610, 786.916, 786.246, 777.777, 767.055, 753.978, 732.928, 720.285
TOU-8-PRI   , 01/04/2015, 699.360, 692.999, 684.928, 680.582, 685.041, 696.304, 707.408, 687.953, 679.710, 683.827, 690.156, 695.990, 698.675, 702.667, 706.794, 711.506, 722.787, 749.366, 751.668, 744.679, 739.296, 732.784, 726.004, 724.643
TOU-8-PRI   , 01/05/2015, 724.040, 719.763, 716.712, 728.843, 760.597, 818.120, 886.366, 913.126, 930.959, 940.476, 949.422, 951.296, 951.838, 952.746, 946.749, 938.051, 931.595, 939.362, 922.306, 903.609, 888.826, 868.025, 841.346, 826.718
TOU-8-PRI   , 01/06/2015, 803.243, 790.650, 779.101, 782.719, 807.859, 861.366, 924.918, 949.674, 966.014, 973.451, 982.584, 985.737, 984.851, 989.006, 981.758, 970.361, 960.017, 963.388, 941.912, 924.293, 906.917, 883.756, 854.563, 839.793
TOU-8-PRI   , 01/07/2015, 811.058, 798.212, 787.380, 790.278, 816.176, 868.483, 928.720, 951.376, 965.786, 975.503, 988.346, 991.222, 988.327, 990.855, 985.300, 972.343, 960.636, 964.677, 942.931, 922.818, 904.223, 881.802, 850.939, 838.623
TOU-8-PRI   , 01/08/2015, 822.188, 808.331, 795.475, 797.023, 820.796, 869.988, 933.456, 956.281, 969.615, 979.541, 993.216, 996.892, 991.838, 993.299, 987.196, 977.667, 965.118, 966.778, 942.730, 922.424, 905.652, 882.523, 850.841, 836.304
TOU-8-PRI   , 01/09/2015, 821.809, 807.582, 794.047, 794.100, 817.265, 864.658, 924.386, 942.456, 953.458, 963.131, 974.938, 978.051, 973.674, 973.009, 964.332, 948.779, 934.346, 933.946, 911.032, 890.981, 873.127, 847.540, 815.017, 794.389
TOU-8-PRI   , 01/10/2015, 779.076, 765.665, 753.002, 747.875, 756.631, 774.648, 792.043, 768.818, 758.181, 763.123, 770.177, 773.406, 768.312, 765.361, 763.634, 763.072, 767.610, 786.916, 786.246, 777.777, 767.055, 753.978, 732.928, 720.285
TOU-8-PRI   , 01/11/2015, 699.360, 692.999, 684.928, 680.582, 685.041, 696.304, 707.408, 687.953, 679.710, 683.827, 690.156, 695.990, 698.675, 702.667, 706.794, 711.506, 722.787, 749.366, 751.668, 744.679, 739.296, 732.784, 726.004, 724.643
TOU-8-PRI   , 01/12/2015, 724.040, 719.763, 716.712, 728.843, 760.597, 818.120, 886.366, 913.126, 930.959, 940.476, 949.422, 951.296, 951.838, 952.746, 946.749, 938.051, 931.595, 939.362, 922.306, 903.609, 888.826, 868.025, 841.346, 826.718
TOU-8-PRI   , 01/13/2015, 803.243, 790.650, 779.101, 782.719, 807.859, 861.366, 924.918, 949.674, 966.014, 973.451, 982.584, 985.737, 984.851, 989.006, 981.758, 970.361, 960.017, 963.388, 941.912, 924.293, 906.917, 883.756, 854.563, 839.793
TOU-8-PRI   , 01/14/2015, 811.058, 798.212, 787.380, 790.278, 816.176, 868.483, 928.720, 951.376, 965.786, 975.503, 988.346, 991.222, 988.327, 990.855, 985.300, 972.343, 960.636, 964.677, 942.931, 922.818, 904.223, 881.802, 850.939, 838.623
TOU-8-PRI   , 01/15/2015, 822.188, 808.331, 795.475, 797.023, 820.796, 869.988, 933.456, 956.281, 969.615, 979.541, 993.216, 996.892, 991.838, 993.299, 987.196, 977.667, 965.118, 966.778, 942.730, 922.424, 905.652, 882.523, 850.841, 836.304
TOU-8-PRI   , 01/16/2015, 821.809, 807.582, 794.047, 794.100, 817.265, 864.658, 924.386, 942.456, 953.458, 963.131, 974.938, 978.051, 973.674, 973.009, 964.332, 948.779, 934.346, 933.946, 911.032, 890.981, 873.127, 847.540, 815.017, 794.389
TOU-8-PRI   , 01/17/2015, 779.076, 765.665, 753.002, 747.875, 756.631, 774.648, 792.043, 768.818, 758.181, 763.123, 770.177, 773.406, 768.312, 765.361, 763.634, 763.072, 767.610, 786.916, 786.246, 777.777, 767.055, 753.978, 732.928, 720.285
TOU-8-PRI   , 01/18/2015, 699.360, 692.999, 684.928, 680.582, 685.041, 696.304, 707.408, 687.953, 679.710, 683.827, 690.156, 695.990, 698.675, 702.667, 706.794, 711.506, 722.787, 749.366, 751.668, 744.679, 739.296, 732.784, 726.004, 724.643
TOU-8-PRI   , 01/19/2015, 724.040, 719.763, 716.712, 728.843, 760.597, 818.120, 886.366, 913.126, 930.959, 940.476, 949.422, 951.296, 951.838, 952.746, 946.749, 938.051, 931.595, 939.362, 922.306, 903.609, 888.826, 868.025, 841.346, 826.718
TOU-8-PRI   , 01/20/2015, 803.243, 790.650, 779.101, 782.719, 807.859, 861.366, 924.918, 949.674, 966.014, 973.451, 982.584, 985.737, 984.851, 989.006, 981.758, 970.361, 960.017, 963.388, 941.912, 924.293, 906.917, 883.756, 854.563, 839.793
TOU-8-PRI   , 01/21/2015, 811.058, 798.212, 787.380, 790.278, 816.176, 868.483, 928.720, 951.376, 965.786, 975.503, 988.346, 991.222, 988.327, 990.855, 985.300, 972.343, 960.636, 964.677, 942.931, 922.818, 904.223, 881.802, 850.939, 838.623
TOU-8-PRI   , 01/22/2015, 822.188, 808.331, 795.475, 797.023, 820.796, 869.988, 933.456, 956.281, 969.615, 979.541, 993.216, 996.892, 991.838, 993.299, 987.196, 977.667, 965.118, 966.778, 942.730, 922.424, 905.652, 882.523, 850.841, 836.304
TOU-8-PRI   , 01/23/2015, 821.809, 807.582, 794.047, 794.100, 817.265, 864.658, 924.386, 942.456, 953.458, 963.131, 974.938, 978.051, 973.674, 973.009, 964.332, 948.779, 934.346, 933.946, 911.032, 890.981, 873.127, 847.540, 815.017, 794.389
TOU-8-PRI   , 01/24/2015, 779.076, 765.665, 753.002, 747.875, 756.631, 774.648, 792.043, 768.818, 758.181, 763.123, 770.177, 773.406, 768.312, 765.361, 763.634, 763.072, 767.610, 786.916, 786.246, 777.777, 767.055, 753.978, 732.928, 720.285
TOU-8-PRI   , 01/25/2015, 699.360, 692.999, 684.928, 680.582, 685.041, 696.304, 707.408, 687.953, 679.710, 683.827, 690.156, 695.990, 698.675, 702.667, 706.794, 711.506, 722.787, 749.366, 751.668, 744.679, 739.296, 732.784, 726.004, 724.643
TOU-8-PRI   , 01/26/2015, 724.040, 719.763, 716.712, 728.843, 760.597, 818.120, 886.366, 913.126, 930.959, 940.476, 949.422, 951.296, 951.838, 952.746, 946.749, 938.051, 931.595, 939.362, 922.306, 903.609, 888.826, 868.025, 841.346, 826.718
TOU-8-PRI   , 01/27/2015, 803.243, 790.650, 779.101, 782.719, 807.859, 861.366, 924.918, 949.674, 966.014, 973.451, 982.584, 985.737, 984.851, 989.006, 981.758, 970.361, 960.017, 963.388, 941.912, 924.293, 906.917, 883.756, 854.563, 839.793
TOU-8-PRI   , 01/28/2015, 811.058, 798.212, 787.380, 790.278, 816.176, 868.483, 928.720, 951.376, 965.786, 975.503, 988.346, 991.222, 988.327, 990.855, 985.300, 972.343, 960.636, 964.677, 942.931, 922.818, 904.223, 881.802, 850.939, 838.623
TOU-8-PRI   , 01/29/2015, 822.188, 808.331, 795.475, 797.023, 820.796, 869.988, 933.456, 956.281, 969.615, 979.541, 993.216, 996.892, 991.838, 993.299, 987.196, 977.667, 965.118, 966.778, 942.730, 922.424, 905.652, 882.523, 850.841, 836.304
TOU-8-PRI   , 01/30/2015, 821.809, 807.582, 794.047, 794.100, 817.265, 864.658, 924.386, 942.456, 953.458, 963.131, 974.938, 978.051, 973.674, 973.009, 964.332, 948.779, 934.346, 933.946, 911.032, 890.981, 873.127, 847.540, 815.017, 794.389
TOU-8-PRI   , 01/31/2015, 779.076, 765.665, 753.002, 747.875, 756.631, 774.648, 792.043, 768.818, 758.181, 763.123, 770.177, 773.406, 768.312, 765.361, 763.634, 763.072, 767.610, 786.916, 786.246, 777.777, 767.055, 753.978, 732.928, 720.285
TOU-8-PRI   , 02/01/2015, 703.291, 695.642, 685.469, 680.157, 684.399, 695.842, 699.662, 677.715, 671.486, 676.704, 684.020, 690.160, 693.806, 697.548, 701.129, 702.721, 709.760, 734.716, 753.632, 746.849, 740.456, 734.796, 725.775, 726.436
TOU-8-PRI   , 02/02/2015, 722.984, 718.134, 715.682, 730.819, 764.648, 824.911, 891.202, 923.636, 945.037, 958.016, 966.960, 971.302, 969.179, 970.809, 963.312, 948.228, 933.688, 935.996, 931.451, 914.000, 898.090, 875.457, 844.572, 829.801
TOU-8-PRI   , 02/03/2015, 805.948, 792.974, 781.142, 783.453, 810.657, 866.142, 923.381, 951.121, 971.415, 977.466, 983.326, 984.559, 979.406, 979.445, 971.667, 958.319, 943.005, 946.440, 944.166, 926.086, 907.271, 884.350, 854.641, 839.201
TOU-8-PRI   , 02/04/2015, 820.934, 805.405, 791.862, 792.988, 818.988, 871.102, 924.997, 952.238, 970.648, 980.967, 987.291, 986.984, 984.632, 985.439, 977.772, 961.824, 948.821, 951.171, 948.419, 930.690, 912.261, 886.835, 853.929, 839.032
TOU-8-PRI   , 02/05/2015, 823.542, 810.156, 795.664, 797.025, 822.410, 872.764, 930.017, 955.283, 972.825, 984.501, 994.250, 995.538, 990.072, 993.130, 987.435, 971.707, 956.833, 956.687, 950.719, 931.758, 911.465, 886.060, 851.973, 836.773
TOU-8-PRI   , 02/06/2015, 819.231, 805.136, 790.388, 790.369, 814.856, 861.764, 916.659, 936.235, 949.471, 962.036, 973.083, 972.930, 967.923, 967.212, 957.872, 939.865, 920.152, 914.432, 904.208, 885.670, 868.120, 844.033, 809.600, 785.572
TOU-8-PRI   , 02/07/2015, 768.340, 755.712, 742.129, 735.135, 745.034, 763.621, 774.198, 753.254, 749.769, 757.055, 764.290, 765.527, 762.571, 760.705, 756.758, 755.799, 755.495, 771.239, 783.594, 773.624, 762.387, 748.400, 725.794, 713.015
TOU-8-PRI   , 02/08/2015, 703.291, 695.642, 685.469, 680.157, 684.399, 695.842, 699.662, 677.715, 671.486, 676.704, 684.020, 690.160, 693.806, 697.548, 701.129, 702.721, 709.760, 734.716, 753.632, 746.849, 740.456, 734.796, 725.775, 726.436
TOU-8-PRI   , 02/09/2015, 722.984, 718.134, 715.682, 730.819, 764.648, 824.911, 891.202, 923.636, 945.037, 958.016, 966.960, 971.302, 969.179, 970.809, 963.312, 948.228, 933.688, 935.996, 931.451, 914.000, 898.090, 875.457, 844.572, 829.801
TOU-8-PRI   , 02/10/2015, 805.948, 792.974, 781.142, 783.453, 810.657, 866.142, 923.381, 951.121, 971.415, 977.466, 983.326, 984.559, 979.406, 979.445, 971.667, 958.319, 943.005, 946.440, 944.166, 926.086, 907.271, 884.350, 854.641, 839.201
TOU-8-PRI   , 02/11/2015, 820.934, 805.405, 791.862, 792.988, 818.988, 871.102, 924.997, 952.238, 970.648, 980.967, 987.291, 986.984, 984.632, 985.439, 977.772, 961.824, 948.821, 951.171, 948.419, 930.690, 912.261, 886.835, 853.929, 839.032
TOU-8-PRI   , 02/12/2015, 823.542, 810.156, 795.664, 797.025, 822.410, 872.764, 930.017, 955.283, 972.825, 984.501, 994.250, 995.538, 990.072, 993.130, 987.435, 971.707, 956.833, 956.687, 950.719, 931.758, 911.465, 886.060, 851.973, 836.773
TOU-8-PRI   , 02/13/2015, 819.231, 805.136, 790.388, 790.369, 814.856, 861.764, 916.659, 936.235, 949.471, 962.036, 973.083, 972.930, 967.923, 967.212, 957.872, 939.865, 920.152, 914.432, 904.208, 885.670, 868.120, 844.033, 809.600, 785.572
TOU-8-PRI   , 02/14/2015, 768.340, 755.712, 742.129, 735.135, 745.034, 763.621, 774.198, 753.254, 749.769, 757.055, 764.290, 765.527, 762.571, 760.705, 756.758, 755.799, 755.495, 771.239, 783.594, 773.624, 762.387, 748.400, 725.794, 713.015
TOU-8-PRI   , 02/15/2015, 703.291, 695.642, 685.469, 680.157, 684.399, 695.842, 699.662, 677.715, 671.486, 676.704, 684.020, 690.160, 693.806, 697.548, 701.129, 702.721, 709.760, 734.716, 753.632, 746.849, 740.456, 734.796, 725.775, 726.436
TOU-8-PRI   , 02/16/2015, 720.642, 714.924, 710.034, 718.526, 747.002, 789.373, 824.219, 822.437, 825.652, 833.611, 837.922, 838.691, 838.855, 840.668, 837.872, 833.018, 832.636, 848.714, 862.806, 854.196, 841.488, 825.148, 802.922, 793.958
TOU-8-PRI   , 02/17/2015, 805.948, 792.974, 781.142, 783.453, 810.657, 866.142, 923.381, 951.121, 971.415, 977.466, 983.326, 984.559, 979.406, 979.445, 971.667, 958.319, 943.005, 946.440, 944.166, 926.086, 907.271, 884.350, 854.641, 839.201
TOU-8-PRI   , 02/18/2015, 820.934, 805.405, 791.862, 792.988, 818.988, 871.102, 924.997, 952.238, 970.648, 980.967, 987.291, 986.984, 984.632, 985.439, 977.772, 961.824, 948.821, 951.171, 948.419, 930.690, 912.261, 886.835, 853.929, 839.032
TOU-8-PRI   , 02/19/2015, 823.542, 810.156, 795.664, 797.025, 822.410, 872.764, 930.017, 955.283, 972.825, 984.501, 994.250, 995.538, 990.072, 993.130, 987.435, 971.707, 956.833, 956.687, 950.719, 931.758, 911.465, 886.060, 851.973, 836.773
TOU-8-PRI   , 02/20/2015, 819.231, 805.136, 790.388, 790.369, 814.856, 861.764, 916.659, 936.235, 949.471, 962.036, 973.083, 972.930, 967.923, 967.212, 957.872, 939.865, 920.152, 914.432, 904.208, 885.670, 868.120, 844.033, 809.600, 785.572
TOU-8-PRI   , 02/21/2015, 768.340, 755.712, 742.129, 735.135, 745.034, 763.621, 774.198, 753.254, 749.769, 757.055, 764.290, 765.527, 762.571, 760.705, 756.758, 755.799, 755.495, 771.239, 783.594, 773.624, 762.387, 748.400, 725.794, 713.015
TOU-8-PRI   , 02/22/2015, 703.291, 695.642, 685.469, 680.157, 684.399, 695.842, 699.662, 677.715, 671.486, 676.704, 684.020, 690.160, 693.806, 697.548, 701.129, 702.721, 709.760, 734.716, 753.632, 746.849, 740.456, 734.796, 725.775, 726.436
TOU-8-PRI   , 02/23/2015, 722.984, 718.134, 715.682, 730.819, 764.648, 824.911, 891.202, 923.636, 945.037, 958.016, 966.960, 971.302, 969.179, 970.809, 963.312, 948.228, 933.688, 935.996, 931.451, 914.000, 898.090, 875.457, 844.572, 829.801
TOU-8-PRI   , 02/24/2015, 805.948, 792.974, 781.142, 783.453, 810.657, 866.142, 923.381, 951.121, 971.415, 977.466, 983.326, 984.559, 979.406, 979.445, 971.667, 958.319, 943.005, 946.440, 944.166, 926.086, 907.271, 884.350, 854.641, 839.201
TOU-8-PRI   , 02/25/2015, 820.934, 805.405, 791.862, 792.988, 818.988, 871.102, 924.997, 952.238, 970.648, 980.967, 987.291, 986.984, 984.632, 985.439, 977.772, 961.824, 948.821, 951.171, 948.419, 930.690, 912.261, 886.835, 853.929, 839.032
TOU-8-PRI   , 02/26/2015, 823.542, 810.156, 795.664, 797.025, 822.410, 872.764, 930.017, 955.283, 972.825, 984.501, 994.250, 995.538, 990.072, 993.130, 987.435, 971.707, 956.833, 956.687, 950.719, 931.758, 911.465, 886.060, 851.973, 836.773
TOU-8-PRI   , 02/27/2015, 819.231, 805.136, 790.388, 790.369, 814.856, 861.764, 916.659, 936.235, 949.471, 962.036, 973.083, 972.930, 967.923, 967.212, 957.872, 939.865, 920.152, 914.432, 904.208, 885.670, 868.120, 844.033, 809.600, 785.572
TOU-8-PRI   , 02/28/2015, 768.340, 755.712, 742.129, 735.135, 745.034, 763.621, 774.198, 753.254, 749.769, 757.055, 764.290, 765.527, 762.571, 760.705, 756.758, 755.799, 755.495, 771.239, 783.594, 773.624, 762.387, 748.400, 725.794, 713.015
TOU-8-PRI   , 03/01/2015, 707.256, 698.145, 689.934, 690.781, 697.638, 708.074, 694.395, 682.533, 684.398, 692.303, 699.830, 706.505, 709.692, 714.495, 717.046, 717.671, 721.353, 738.817, 764.348, 760.995, 754.375, 745.103, 740.319, 735.774
TOU-8-PRI   , 03/02/2015, 731.102, 727.002, 734.110, 759.623, 810.584, 879.979, 920.760, 949.139, 962.256, 974.764, 981.131, 981.336, 982.629, 979.350, 968.544, 948.858, 928.165, 920.207, 933.725, 921.634, 902.047, 870.251, 848.998, 829.733
TOU-8-PRI   , 03/03/2015, 812.621, 796.689, 793.591, 810.768, 852.443, 914.290, 946.559, 966.943, 980.618, 990.620, 995.887, 993.312, 996.060, 994.502, 982.187, 962.263, 943.891, 938.704, 951.188, 936.038, 914.198, 883.830, 861.100, 841.479
TOU-8-PRI   , 03/04/2015, 825.866, 811.645, 805.644, 821.377, 861.589, 922.165, 953.479, 975.280, 989.883,1003.263,1010.227,1010.982,1013.996,1011.184, 994.963, 974.699, 954.360, 947.113, 957.159, 941.738, 918.578, 885.928, 864.150, 846.689
TOU-8-PRI   , 03/05/2015, 828.808, 813.916, 807.639, 821.360, 861.247, 919.846, 951.361, 974.355, 990.408,1005.601,1014.956,1016.655,1022.263,1019.098,1004.766, 981.897, 961.315, 950.293, 959.093, 941.379, 916.645, 882.399, 856.757, 837.573
TOU-8-PRI   , 03/06/2015, 820.037, 805.262, 795.365, 806.885, 842.915, 896.543, 926.174, 945.131, 957.411, 971.686, 978.522, 977.688, 975.781, 971.841, 956.187, 934.035, 911.245, 899.267, 908.340, 894.233, 871.516, 840.389, 810.599, 788.168
TOU-8-PRI   , 03/07/2015, 771.804, 757.883, 748.960, 751.239, 764.943, 781.214, 769.165, 757.851, 761.869, 771.166, 776.125, 774.642, 772.586, 769.418, 765.338, 760.914, 757.743, 767.967, 791.258, 784.474, 770.209, 750.056, 730.100, 715.652
TOU-8-PRI   , 03/08/2015, 707.256, 698.145, 689.934, 690.781, 697.638, 708.074, 694.395, 682.533, 684.398, 692.303, 699.830, 706.505, 709.692, 714.495, 717.046, 717.671, 721.353, 738.817, 764.348, 760.995, 754.375, 745.103, 740.319, 735.774
TOU-8-PRI   , 03/09/2015, 731.102, 727.002, 734.110, 759.623, 810.584, 879.979, 920.760, 949.139, 962.256, 974.764, 981.131, 981.336, 982.629, 979.350, 968.544, 948.858, 928.165, 920.207, 933.725, 921.634, 902.047, 870.251, 848.998, 829.733
TOU-8-PRI   , 03/10/2015, 812.621, 796.689, 793.591, 810.768, 852.443, 914.290, 946.559, 966.943, 980.618, 990.620, 995.887, 993.312, 996.060, 994.502, 982.187, 962.263, 943.891, 938.704, 951.188, 936.038, 914.198, 883.830, 861.100, 841.479
TOU-8-PRI   , 03/11/2015, 825.866, 811.645, 805.644, 821.377, 861.589, 922.165, 953.479, 975.280, 989.883,1003.263,1010.227,1010.982,1013.996,1011.184, 994.963, 974.699, 954.360, 947.113, 957.159, 941.738, 918.578, 885.928, 864.150, 846.689
TOU-8-PRI   , 03/12/2015, 828.808, 813.916, 807.639, 821.360, 861.247, 919.846, 951.361, 974.355, 990.408,1005.601,1014.956,1016.655,1022.263,1019.098,1004.766, 981.897, 961.315, 950.293, 959.093, 941.379, 916.645, 882.399, 856.757, 837.573
TOU-8-PRI   , 03/13/2015, 820.037, 805.262, 795.365, 806.885, 842.915, 896.543, 926.174, 945.131, 957.411, 971.686, 978.522, 977.688, 975.781, 971.841, 956.187, 934.035, 911.245, 899.267, 908.340, 894.233, 871.516, 840.389, 810.599, 788.168
TOU-8-PRI   , 03/14/2015, 771.804, 757.883, 748.960, 751.239, 764.943, 781.214, 769.165, 757.851, 761.869, 771.166, 776.125, 774.642, 772.586, 769.418, 765.338, 760.914, 757.743, 767.967, 791.258, 784.474, 770.209, 750.056, 730.100, 715.652
TOU-8-PRI   , 03/15/2015, 707.256, 698.145, 689.934, 690.781, 697.638, 708.074, 694.395, 682.533, 684.398, 692.303, 699.830, 706.505, 709.692, 714.495, 717.046, 717.671, 721.353, 738.817, 764.348, 760.995, 754.375, 745.103, 740.319, 735.774
TOU-8-PRI   , 03/16/2015, 731.102, 727.002, 734.110, 759.623, 810.584, 879.979, 920.760, 949.139, 962.256, 974.764, 981.131, 981.336, 982.629, 979.350, 968.544, 948.858, 928.165, 920.207, 933.725, 921.634, 902.047, 870.251, 848.998, 829.733
TOU-8-PRI   , 03/17/2015, 812.621, 796.689, 793.591, 810.768, 852.443, 914.290, 946.559, 966.943, 980.618, 990.620, 995.887, 993.312, 996.060, 994.502, 982.187, 962.263, 943.891, 938.704, 951.188, 936.038, 914.198, 883.830, 861.100, 841.479
TOU-8-PRI   , 03/18/2015, 825.866, 811.645, 805.644, 821.377, 861.589, 922.165, 953.479, 975.280, 989.883,1003.263,1010.227,1010.982,1013.996,1011.184, 994.963, 974.699, 954.360, 947.113, 957.159, 941.738, 918.578, 885.928, 864.150, 846.689
TOU-8-PRI   , 03/19/2015, 828.808, 813.916, 807.639, 821.360, 861.247, 919.846, 951.361, 974.355, 990.408,1005.601,1014.956,1016.655,1022.263,1019.098,1004.766, 981.897, 961.315, 950.293, 959.093, 941.379, 916.645, 882.399, 856.757, 837.573
TOU-8-PRI   , 03/20/2015, 820.037, 805.262, 795.365, 806.885, 842.915, 896.543, 926.174, 945.131, 957.411, 971.686, 978.522, 977.688, 975.781, 971.841, 956.187, 934.035, 911.245, 899.267, 908.340, 894.233, 871.516, 840.389, 810.599, 788.168
TOU-8-PRI   , 03/21/2015, 771.804, 757.883, 748.960, 751.239, 764.943, 781.214, 769.165, 757.851, 761.869, 771.166, 776.125, 774.642, 772.586, 769.418, 765.338, 760.914, 757.743, 767.967, 791.258, 784.474, 770.209, 750.056, 730.100, 715.652
TOU-8-PRI   , 03/22/2015, 707.256, 698.145, 689.934, 690.781, 697.638, 708.074, 694.395, 682.533, 684.398, 692.303, 699.830, 706.505, 709.692, 714.495, 717.046, 717.671, 721.353, 738.817, 764.348, 760.995, 754.375, 745.103, 740.319, 735.774
TOU-8-PRI   , 03/23/2015, 731.102, 727.002, 734.110, 759.623, 810.584, 879.979, 920.760, 949.139, 962.256, 974.764, 981.131, 981.336, 982.629, 979.350, 968.544, 948.858, 928.165, 920.207, 933.725, 921.634, 902.047, 870.251, 848.998, 829.733
TOU-8-PRI   , 03/24/2015, 812.621, 796.689, 793.591, 810.768, 852.443, 914.290, 946.559, 966.943, 980.618, 990.620, 995.887, 993.312, 996.060, 994.502, 982.187, 962.263, 943.891, 938.704, 951.188, 936.038, 914.198, 883.830, 861.100, 841.479
TOU-8-PRI   , 03/25/2015, 825.866, 811.645, 805.644, 821.377, 861.589, 922.165, 953.479, 975.280, 989.883,1003.263,1010.227,1010.982,1013.996,1011.184, 994.963, 974.699, 954.360, 947.113, 957.159, 941.738, 918.578, 885.928, 864.150, 846.689
TOU-8-PRI   , 03/26/2015, 828.808, 813.916, 807.639, 821.360, 861.247, 919.846, 951.361, 974.355, 990.408,1005.601,1014.956,1016.655,1022.263,1019.098,1004.766, 981.897, 961.315, 950.293, 959.093, 941.379, 916.645, 882.399, 856.757, 837.573
TOU-8-PRI   , 03/27/2015, 820.037, 805.262, 795.365, 806.885, 842.915, 896.543, 926.174, 945.131, 957.411, 971.686, 978.522, 977.688, 975.781, 971.841, 956.187, 934.035, 911.245, 899.267, 908.340, 894.233, 871.516, 840.389, 810.599, 788.168
TOU-8-PRI   , 03/28/2015, 771.804, 757.883, 748.960, 751.239, 764.943, 781.214, 769.165, 757.851, 761.869, 771.166, 776.125, 774.642, 772.586, 769.418, 765.338, 760.914, 757.743, 767.967, 791.258, 784.474, 770.209, 750.056, 730.100, 715.652
TOU-8-PRI   , 03/29/2015, 707.256, 698.145, 689.934, 690.781, 697.638, 708.074, 694.395, 682.533, 684.398, 692.303, 699.830, 706.505, 709.692, 714.495, 717.046, 717.671, 721.353, 738.817, 764.348, 760.995, 754.375, 745.103, 740.319, 735.774
TOU-8-PRI   , 03/30/2015, 731.102, 727.002, 734.110, 759.623, 810.584, 879.979, 920.760, 949.139, 962.256, 974.764, 981.131, 981.336, 982.629, 979.350, 968.544, 948.858, 928.165, 920.207, 933.725, 921.634, 902.047, 870.251, 848.998, 829.733
TOU-8-PRI   , 03/31/2015, 812.621, 796.689, 793.591, 810.768, 852.443, 914.290, 946.559, 966.943, 980.618, 990.620, 995.887, 993.312, 996.060, 994.502, 982.187, 962.263, 943.891, 938.704, 951.188, 936.038, 914.198, 883.830, 861.100, 841.479
TOU-8-PRI   , 04/01/2015, 832.307, 818.369, 816.336, 838.154, 885.420, 931.693, 959.642, 984.053,1001.436,1016.883,1023.296,1024.732,1028.055,1021.731,1007.416, 983.643, 962.833, 946.695, 954.863, 949.034, 923.212, 886.927, 868.058, 847.783
TOU-8-PRI   , 04/02/2015, 830.722, 814.367, 811.692, 833.493, 880.843, 928.911, 959.384, 983.489,1000.613,1015.129,1020.264,1018.511,1021.579,1017.272,1002.256, 978.092, 955.375, 941.954, 951.655, 945.927, 918.997, 881.691, 862.611, 841.366
TOU-8-PRI   , 04/03/2015, 827.342, 810.306, 806.692, 827.198, 871.270, 913.120, 938.389, 959.838, 978.832, 993.702,1001.064, 997.205,1000.369, 992.511, 972.461, 943.363, 918.645, 901.605, 910.484, 904.330, 876.898, 839.927, 812.170, 790.595
TOU-8-PRI   , 04/04/2015, 776.191, 762.866, 754.362, 760.845, 776.349, 777.837, 763.152, 764.996, 779.222, 791.646, 795.999, 796.051, 796.000, 794.155, 791.624, 786.287, 779.900, 785.893, 801.652, 802.622, 784.797, 760.183, 741.471, 725.609
TOU-8-PRI   , 04/05/2015, 713.297, 703.199, 695.299, 697.183, 703.982, 699.754, 686.166, 688.365, 698.108, 710.988, 719.605, 727.285, 731.967, 735.370, 738.742, 739.302, 741.181, 751.990, 773.161, 777.822, 770.788, 758.909, 754.374, 747.810
TOU-8-PRI   , 04/06/2015, 739.864, 734.796, 745.436, 776.377, 835.381, 893.917, 931.100, 960.952, 979.817, 994.514,1002.001,1006.065,1011.764,1007.143, 990.114, 964.918, 943.872, 932.234, 940.363, 935.875, 914.110, 878.475, 859.458, 839.307
TOU-8-PRI   , 04/07/2015, 820.380, 807.063, 806.868, 828.526, 877.734, 925.954, 953.339, 977.318, 990.649,1004.171,1012.561,1013.114,1019.519,1015.865,1002.749, 978.305, 956.953, 944.415, 954.520, 947.911, 923.172, 889.619, 870.675, 850.081
TOU-8-PRI   , 04/08/2015, 832.307, 818.369, 816.336, 838.154, 885.420, 931.693, 959.642, 984.053,1001.436,1016.883,1023.296,1024.732,1028.055,1021.731,1007.416, 983.643, 962.833, 946.695, 954.863, 949.034, 923.212, 886.927, 868.058, 847.783
TOU-8-PRI   , 04/09/2015, 830.722, 814.367, 811.692, 833.493, 880.843, 928.911, 959.384, 983.489,1000.613,1015.129,1020.264,1018.511,1021.579,1017.272,1002.256, 978.092, 955.375, 941.954, 951.655, 945.927, 918.997, 881.691, 862.611, 841.366
