PROFILE,DATE,12:30am,1:00am,1:30am,2:00am,2:30am,3:00am,3:30am,4:00am,4:30am,5:00am,5:30am,6:00am,6:30am,7:00am,7:30am,8:00am,8:30am,9:00am,9:30am,10:00am,10:30am,11:00am,11:30am,12:00pm,12:30pm,1:00pm,1:30pm,2:00pm,2:30pm,3:00pm,3:30pm,4:00pm,4:30pm,5:00pm,5:30pm,6:00pm,6:30pm,7:00pm,7:30pm,8:00pm,8:30pm,9:00pm,9:30pm,10:00pm,10:30pm,11:00pm,11:30pm,12:00am
A10,7/6/2000,0.420430755,0.402681569,0.393547783,0.38522213,0.375988459,0.368750627,0.371810947,0.370388751,0.373134043,0.378097847,0.408305988,0.436918104,0.483445668,0.53605366,0.621837202,0.682455042,0.754759972,0.79722231,0.832929028,0.865784276,0.898231365,0.922761192,0.945016854,0.958144034,0.956777852,0.967098183,0.98604948,1.000585042,1.005688654,1.003587899,0.997163879,0.979924778,0.948354195,0.908955822,0.847567782,0.795287356,0.738449261,0.699773123,0.664821501,0.641479604,0.623644059,0.609166031,0.587885918,0.548593389,0.510525802,0.481321738,0.453196646,0.428654713
A10,7/7/2000,0.404234075,0.389474026,0.38012223,0.370740104,0.362904106,0.355159115,0.355692289,0.353370728,0.363160063,0.369124298,0.400746391,0.427543804,0.468371658,0.519908288,0.603643307,0.66673916,0.730035519,0.770237183,0.810630359,0.84202465,0.873366825,0.894988455,0.92693134,0.936972763,0.93983899,0.951362816,0.966116409,0.969786158,0.977366746,0.969343869,0.960222305,0.937387494,0.916113837,0.871538522,0.810577321,0.766344215,0.707839006,0.678655235,0.644142443,0.624362258,0.598270471,0.579369099,0.562558911,0.531556062,0.490711604,0.470642826,0.438964322,0.419753947
A10,7/8/2000,0.399077887,0.38338495,0.371513366,0.362614207,0.35881327,0.346361247,0.347587434,0.344953197,0.346887978,0.347831747,0.361965526,0.368654057,0.373458704,0.387855799,0.420328138,0.440203214,0.479985303,0.509538954,0.541712092,0.567867294,0.593552305,0.616243914,0.63424549,0.650212378,0.654185134,0.661900968,0.665118512,0.671294639,0.670938479,0.666822522,0.662105394,0.656197223,0.647594621,0.641862628,0.631287254,0.614109838,0.589196641,0.573262037,0.552329896,0.541060305,0.531103858,0.519038816,0.506123556,0.483741757,0.456873428,0.438271488,0.418918027,0.406916169
A10,7/9/2000,0.392548137,0.381032843,0.375327369,0.362030108,0.354319369,0.345446419,0.339842321,0.340109506,0.339847222,0.337270165,0.345534709,0.351523798,0.351318861,0.35545354,0.378594838,0.395703074,0.415460199,0.438149271,0.458682821,0.486558059,0.515887569,0.542119214,0.572540263,0.589385501,0.599283491,0.606296345,0.612405598,0.616804269,0.620375206,0.62269918,0.621331153,0.620691588,0.616193298,0.620491197,0.611671833,0.594421893,0.570448501,0.544729592,0.524868468,0.504363396,0.503872797,0.493112137,0.483822005,0.464382069,0.438426681,0.423242791,0.408413677,0.392815286
A10,7/10/2000,0.370698387,0.365242673,0.360458008,0.354897371,0.353309404,0.348777302,0.347972087,0.346882537,0.35158139,0.367189877,0.392727161,0.422894011,0.472833975,0.528962402,0.609752444,0.671409477,0.756375892,0.799871544,0.832384699,0.867562078,0.894450699,0.922901512,0.952798985,0.969016188,0.96700237,0.981661532,0.996408899,1.002803633,1.006659013,1.001237521,0.992830813,0.975409885,0.946808837,0.912606661,0.849986648,0.80787309,0.748913601,0.710296497,0.666594575,0.642304225,0.627366268,0.611620179,0.587485252,0.552584362,0.505769126,0.479956709,0.449932291,0.429707742
A10,7/11/2000,0.406031131,0.394586587,0.387753175,0.378522949,0.376073039,0.36554266,0.364872893,0.363624605,0.367026578,0.380657781,0.407225092,0.438933076,0.48300534,0.534744436,0.612144445,0.667379418,0.745039773,0.797651224,0.827876724,0.86569123,0.893145049,0.928561904,0.95147604,0.966029704,0.972111054,0.987715672,1.013149676,1.02384058,1.025162603,1.023952997,1.019937927,1.001170993,0.983822358,0.945315364,0.883786314,0.841012782,0.767309501,0.725448564,0.684709375,0.665672641,0.647828564,0.63560879,0.606050873,0.564059071,0.518175915,0.489424056,0.459521048,0.438257306
A10,7/12/2000,0.41111814,0.39477562,0.384557646,0.378413371,0.376143645,0.366574928,0.367023378,0.365873944,0.370681193,0.389513076,0.41547366,0.441031755,0.487232446,0.545353362,0.628971697,0.701064707,0.784733658,0.828729824,0.869748384,0.901881859,0.930846561,0.940858006,0.965283948,0.984595671,0.992986352,1.002377601,1.018966414,1.028642453,1.028507092,1.026191534,1.025989415,1.015658129,0.990119087,0.945833404,0.883216966,0.830542561,0.768975347,0.744322034,0.705449657,0.677997568,0.651115403,0.639561714,0.6172823,0.577110845,0.524252077,0.497787988,0.46990122,0.44560914
A10,7/13/2000,0.425751244,0.410563117,0.399841435,0.391289148,0.388810514,0.378847941,0.373366948,0.373854369,0.37894475,0.390294193,0.420997163,0.447567616,0.495118,0.55431685,0.630870793,0.696697627,0.782339467,0.836359415,0.873265015,0.905807687,0.94223468,0.981318171,1.001830737,1.020800597,1.017894245,1.029578223,1.047484216,1.055528999,1.061425294,1.054762374,1.042523576,1.027020306,1.001452324,0.962695592,0.898057494,0.851957921,0.789873704,0.751839438,0.718333901,0.696244386,0.668932154,0.648842968,0.616272854,0.58273953,0.531710332,0.502506846,0.473994809,0.452444318
A10,7/14/2000,0.427917489,0.408781302,0.396965048,0.385890305,0.379920708,0.373013944,0.371108046,0.365326186,0.368927208,0.383346037,0.415584953,0.446585957,0.494708918,0.551282517,0.625156095,0.676120725,0.755112788,0.804238969,0.842647036,0.884352664,0.925153193,0.950726594,0.975236244,0.987723627,0.999070585,1.017482165,1.036110394,1.046045395,1.050142443,1.043661696,1.034172903,1.014600488,0.992703061,0.962790714,0.903224751,0.85686022,0.790456312,0.752120077,0.705553772,0.684771175,0.666339417,0.650602667,0.618514274,0.577839537,0.525634171,0.495495145,0.466970079,0.448087731
A10,7/15/2000,0.429515884,0.41084315,0.397339979,0.386759352,0.380807317,0.367763513,0.362791884,0.361549259,0.363023477,0.36873455,0.3842998,0.391590929,0.394000614,0.405730639,0.432494644,0.462649466,0.509979052,0.549893275,0.598060626,0.622111845,0.656734864,0.677909133,0.695951756,0.714403345,0.728199262,0.731589524,0.732840177,0.726130099,0.733744931,0.735483415,0.733337117,0.725845425,0.720044944,0.71351162,0.696238736,0.685866174,0.662978325,0.639957306,0.613003656,0.588073856,0.570993637,0.563883585,0.545907145,0.5227224,0.492304926,0.468367046,0.443162372,0.429250696
A10,7/16/2000,0.419201548,0.409541421,0.400298561,0.385287275,0.377264946,0.369598849,0.364268833,0.359964397,0.360291494,0.360956714,0.370623277,0.374629224,0.368927172,0.374708362,0.39958501,0.417573636,0.450117346,0.475745861,0.5014454,0.529924345,0.563807718,0.585141677,0.60686039,0.625662951,0.639731089,0.653633887,0.658142208,0.666556641,0.669732447,0.664979231,0.665839479,0.66356347,0.653933781,0.653740885,0.642522717,0.622936582,0.610389588,0.585831744,0.558991779,0.544010816,0.532201277,0.522938817,0.514531302,0.486138254,0.455082829,0.436125882,0.415219338,0.399755501
A10,7/17/2000,0.3885612,0.379289632,0.374045009,0.36812974,0.366772357,0.363285934,0.362848935,0.361726294,0.365799619,0.380811324,0.415424802,0.447117602,0.51038087,0.56767117,0.64468458,0.709307459,0.787562528,0.842075497,0.883388531,0.920225644,0.947029289,0.971275018,0.992495868,1.011596824,1.011885534,1.026096643,1.039047184,1.048447888,1.048166904,1.039635211,1.034668921,1.013816107,0.9924426,0.955945621,0.899265024,0.845522141,0.775824937,0.741359993,0.701790055,0.68740519,0.659822581,0.637040117,0.595665974,0.556005525,0.515498664,0.491568509,0.460861518,0.443774497
A10,7/18/2000,0.417289308,0.40470023,0.399373169,0.389251303,0.384686176,0.376847043,0.380264394,0.381941301,0.38507351,0.398827788,0.420493016,0.451907254,0.504608984,0.555403662,0.645273645,0.705231857,0.782503538,0.830825621,0.86453397,0.891427434,0.917704853,0.941563984,0.965359123,0.990545925,0.991434999,1.00372868,1.022023116,1.026542852,1.031821026,1.030393735,1.023661174,0.996984473,0.976110905,0.937633659,0.870096934,0.820550833,0.761678972,0.716174344,0.67898038,0.656394154,0.64072151,0.6303207,0.598384963,0.557206483,0.511115789,0.480958315,0.45196375,0.432420967
A10,7/19/2000,0.408935984,0.395993629,0.385817781,0.377000125,0.376415586,0.363638541,0.363311985,0.365095025,0.371980415,0.385804846,0.41206309,0.445488191,0.49640428,0.549507137,0.631126758,0.690032286,0.757396292,0.797731242,0.829491377,0.858270216,0.894138584,0.922810656,0.94599736,0.965490449,0.969701182,0.983807599,1.000583313,1.003909123,1.007191812,1.013985251,1.001085557,0.980415492,0.958150029,0.928011926,0.858401196,0.811590803,0.759047494,0.732472718,0.702428006,0.677512157,0.653330419,0.640228144,0.611307256,0.572396023,0.522879669,0.495196289,0.463222965,0.442596253
A10,7/20/2000,0.420659509,0.409325695,0.398937222,0.38733626,0.382775744,0.375276968,0.373944281,0.374427335,0.379227651,0.39002476,0.410539106,0.443908705,0.507552346,0.561096108,0.630968106,0.691777342,0.767691604,0.817568268,0.860728168,0.894605777,0.928561788,0.957869045,0.976205104,0.999839632,1.009276309,1.023569281,1.042993882,1.046220765,1.065587947,1.061075245,1.054585966,1.04008753,1.014408976,0.975312111,0.906533151,0.856799919,0.797540191,0.758595751,0.714243425,0.694778239,0.676333452,0.656618412,0.625370782,0.587400161,0.535408675,0.507332009,0.47742658,0.457319291
A10,7/21/2000,0.434817004,0.421795438,0.410018068,0.395519056,0.389786206,0.377877344,0.376419765,0.375636112,0.383564644,0.394598506,0.420736875,0.454233303,0.501848832,0.549546339,0.623845371,0.682359804,0.766221191,0.811991814,0.849118674,0.875582302,0.911341827,0.94347657,0.971752358,0.992607709,0.991583735,0.998923002,1.015670005,1.021294655,1.020313918,1.017082077,1.000657565,0.976727295,0.946893236,0.911463122,0.859030616,0.822287818,0.762056577,0.726526729,0.697623251,0.670647578,0.648958728,0.63683742,0.60603254,0.572421043,0.52970862,0.499458099,0.471922764,0.454392186
A10,7/22/2000,0.434232666,0.41941981,0.410291443,0.396229992,0.383304414,0.376322546,0.371732622,0.369233753,0.370631218,0.376553412,0.387640938,0.39791198,0.404392035,0.419600715,0.442869281,0.470032661,0.51246629,0.546219145,0.581620204,0.6050887,0.634747619,0.650503163,0.672195818,0.692950974,0.704041621,0.708457587,0.703707253,0.700466303,0.696663038,0.6832287,0.680546491,0.675308671,0.671753415,0.658771282,0.644815215,0.635069535,0.617301555,0.594866949,0.564729998,0.547236085,0.533558927,0.528376682,0.517515019,0.502357763,0.470782338,0.452914624,0.432513553,0.422776521
A10,7/23/2000,0.411673767,0.400030952,0.395295722,0.383133252,0.375466045,0.369607806,0.363321353,0.358911735,0.360007548,0.360832493,0.370180765,0.372062508,0.368395765,0.372352378,0.393448971,0.40918895,0.431600843,0.454308363,0.480848319,0.505965942,0.541417041,0.573085167,0.591925085,0.608266235,0.620217015,0.627267572,0.629721604,0.636301393,0.643736128,0.639784126,0.639838432,0.645663242,0.643990594,0.634944666,0.624919962,0.606964736,0.588272401,0.566985715,0.546029477,0.530654306,0.524616308,0.519027286,0.505727388,0.48884191,0.459739655,0.438948641,0.421288467,0.404548266
A10,7/24/2000,0.391462479,0.381323513,0.372900778,0.366163403,0.36552071,0.365288065,0.364108314,0.361508703,0.364937605,0.378859183,0.414848881,0.44675683,0.507303876,0.562210361,0.662570165,0.720993051,0.796842168,0.840726724,0.881102951,0.914558795,0.941887398,0.978879589,1.004092218,1.030628139,1.039661269,1.053276049,1.067008551,1.073965139,1.073986469,1.064952302,1.059415049,1.039149109,1.013747734,0.982588654,0.913785712,0.863215522,0.796208598,0.755760194,0.710264444,0.686598325,0.664542246,0.645328873,0.613027869,0.57824712,0.528704247,0.501858632,0.477223422,0.453141764
A10,7/25/2000,0.433236134,0.413992207,0.403959317,0.397119873,0.391583082,0.385326592,0.384092888,0.380618046,0.390707959,0.398497355,0.42796015,0.461415878,0.512448188,0.561687248,0.647931641,0.713671194,0.78266415,0.831433018,0.876440591,0.909973339,0.943079479,0.969997847,1.009206553,1.021679985,1.024941113,1.039071512,1.057253071,1.067573518,1.073252704,1.059903573,1.056218259,1.030541665,1.000661831,0.964993739,0.904615261,0.856145479,0.788010121,0.749786648,0.704120025,0.68465161,0.671822018,0.656545427,0.620377743,0.566794318,0.516268402,0.493983224,0.469216572,0.448919501
A10,7/26/2000,0.426988291,0.411560428,0.404889321,0.393505353,0.38726708,0.377280237,0.375838657,0.372145834,0.379990306,0.393872235,0.421074125,0.454992895,0.509545642,0.560180746,0.651228742,0.707563787,0.783312363,0.82292992,0.859060363,0.891414751,0.925804635,0.952416307,0.994132658,1.010704638,1.009301214,1.024269033,1.037107964,1.042320072,1.04702959,1.044269439,1.039447734,1.021413413,0.991451717,0.951301131,0.893259426,0.850744165,0.79020715,0.748902879,0.716059736,0.693837396,0.672538949,0.658369117,0.626588805,0.580568789,0.530383698,0.49767511,0.469790302,0.450724397
A10,7/27/2000,0.438372721,0.424244858,0.414620127,0.405759947,0.394476058,0.386093102,0.379675308,0.381846165,0.383058192,0.39595581,0.421267713,0.458133074,0.51118174,0.553065045,0.637900365,0.691098229,0.764095185,0.803212574,0.837001171,0.867770654,0.894676455,0.923497725,0.937603565,0.951741229,0.973777707,1.001489796,1.015569695,1.022557759,1.0178826,1.018318201,1.006035474,0.98977734,0.963839708,0.928428387,0.865721554,0.814512489,0.749755748,0.722834843,0.69002237,0.663607745,0.640286025,0.623861975,0.593212518,0.558240603,0.516245458,0.48734786,0.463515825,0.439346309
A10,7/28/2000,0.411611851,0.397434179,0.388366229,0.377764149,0.373763693,0.364250839,0.360636016,0.357471891,0.360918708,0.373672131,0.403350421,0.436312667,0.47696273,0.520829876,0.597310604,0.650520574,0.71839697,0.766199976,0.806828016,0.836579867,0.875626462,0.90273346,0.925544173,0.952330985,0.972407835,0.984291511,1.000115774,1.005311279,1.008992557,1.002260573,0.995678362,0.975795792,0.949572909,0.914922564,0.855752424,0.809424097,0.751968804,0.717298859,0.674623216,0.65217927,0.631073605,0.619166523,0.591028748,0.55905969,0.513736659,0.479877037,0.453442695,0.436631585
A10,7/29/2000,0.420438249,0.40712636,0.395315207,0.381808001,0.373563656,0.366309286,0.365484484,0.361887173,0.356941154,0.362105708,0.373552011,0.380060999,0.385439664,0.39455648,0.419230604,0.450109621,0.491943924,0.519154,0.552356646,0.582637836,0.610890564,0.628009754,0.652316707,0.668740527,0.665363177,0.673951943,0.682892603,0.679541311,0.681485835,0.681516043,0.68020336,0.671959916,0.666427391,0.663912365,0.64581855,0.636855638,0.620836634,0.597367677,0.566255294,0.547985416,0.533254076,0.52708014,0.517007817,0.496906178,0.47154585,0.452409613,0.429231556,0.415564083
A10,7/30/2000,0.401627617,0.389311915,0.383286023,0.375555892,0.366309055,0.353168039,0.349304177,0.346416576,0.343654818,0.344713381,0.350813641,0.354035026,0.353515681,0.3542149,0.372668659,0.386703699,0.411496206,0.434571647,0.460143203,0.485947549,0.524646862,0.548462179,0.571274506,0.585732586,0.606025276,0.618390097,0.626270233,0.631988274,0.632865011,0.63549718,0.632304079,0.631977436,0.633274554,0.627469807,0.613180871,0.600617159,0.57622869,0.55464407,0.535199292,0.525070357,0.513218619,0.504604833,0.491492642,0.471050294,0.450761985,0.429753747,0.408376436,0.396495858
A10,7/31/2000,0.383341518,0.373539227,0.366917958,0.361725451,0.361737831,0.360994482,0.361140263,0.364550257,0.366527677,0.374925889,0.402515581,0.434663425,0.498907776,0.549091367,0.635624125,0.710865499,0.790119177,0.837366439,0.875170799,0.911859175,0.941203443,0.97128724,0.99617634,1.020101998,1.027736546,1.043444702,1.056834649,1.071932641,1.074350469,1.067322511,1.058936326,1.043146538,1.003307837,0.967017128,0.908852974,0.858545436,0.791840942,0.757192442,0.711144293,0.683722758,0.662800188,0.647053983,0.623698365,0.580393534,0.529721879,0.503994092,0.477079413,0.454167583
A10,8/1/2000,0.425883104,0.413169964,0.40545346,0.399432166,0.390935705,0.387669835,0.382866694,0.383209702,0.388481478,0.403140251,0.434931597,0.47132805,0.530381277,0.576528929,0.661605571,0.72912477,0.804936069,0.856206011,0.893611896,0.936472363,0.962038155,0.989802014,1.018533465,1.037930048,1.046921209,1.073762558,1.0876167,1.09527696,1.089696701,1.083338056,1.074508775,1.060761515,1.03976769,1.000448297,0.939960976,0.889174945,0.821413964,0.786472603,0.740834459,0.716927941,0.698137371,0.680841773,0.65142406,0.603162278,0.546289016,0.515316145,0.483250466,0.458477934
A10,8/2/2000,0.438047231,0.424036844,0.415952073,0.407190726,0.403694128,0.394532505,0.390551304,0.391414766,0.393177859,0.408140187,0.443521934,0.476856309,0.539985138,0.596201885,0.674578711,0.729850695,0.802569319,0.853741487,0.892926095,0.929488219,0.968873102,0.998609387,1.015147238,1.028125912,1.033864477,1.053433202,1.068862565,1.07907832,1.09088071,1.091859486,1.084985914,1.074974008,1.047409963,1.006689567,0.942856951,0.896642425,0.82792711,0.791097377,0.744818283,0.731197161,0.710995672,0.688578015,0.651577638,0.609871779,0.558028683,0.528561276,0.495199748,0.475212486
A10,8/3/2000,0.453351148,0.437767399,0.427430119,0.413893626,0.405795056,0.402152302,0.396829765,0.39975424,0.399608632,0.41242103,0.443467109,0.474281097,0.539711648,0.59070026,0.673567189,0.736306191,0.806281151,0.858540132,0.896568748,0.932465941,0.96708527,1.005843616,1.036521551,1.040702307,1.048821112,1.070261492,1.090763796,1.093582981,1.096181368,1.101479029,1.102865965,1.069799488,1.047718389,1.011369684,0.955647802,0.903092156,0.839766396,0.802544875,0.757832815,0.733033303,0.712965447,0.699258657,0.657960612,0.614525262,0.563705333,0.53424173,0.505567813,0.486722822
A10,8/4/2000,0.457986644,0.440506336,0.427801844,0.414742345,0.402340391,0.395599226,0.392914883,0.386892213,0.391924289,0.408848565,0.447351891,0.478234943,0.535047327,0.580891396,0.648939935,0.708238057,0.786918005,0.83911899,0.882469595,0.920298974,0.955031297,0.981887519,1.008122508,1.019853528,1.026671526,1.043239931,1.059429346,1.064503557,1.069073563,1.065083051,1.060429684,1.043136853,1.012082004,0.969802991,0.920075063,0.863976382,0.796899472,0.757752336,0.712242866,0.694032828,0.681113533,0.662619744,0.626407554,0.585688773,0.541192553,0.511850592,0.483701056,0.463335151
A10,8/5/2000,0.441366239,0.425906899,0.41736506,0.401578269,0.389356074,0.382596648,0.381550307,0.377940485,0.380058109,0.382325716,0.396222303,0.406206156,0.420327792,0.429749135,0.457833296,0.485428241,0.52691261,0.553137453,0.595790612,0.624596777,0.645249547,0.666360171,0.689423966,0.700591287,0.700560733,0.70468061,0.700966587,0.701991944,0.697728865,0.698734276,0.688274086,0.64550459,0.558856763,0.549578392,0.54265697,0.549688042,0.546862285,0.53441883,0.513079798,0.508348027,0.511993448,0.519782382,0.521769451,0.507080887,0.484686635,0.473110002,0.453113516,0.439712961
A10,8/6/2000,0.428081214,0.4198591,0.40900574,0.39917739,0.389147534,0.380005266,0.377978649,0.371165631,0.372347903,0.371787447,0.378543919,0.382109739,0.387027373,0.38503719,0.405137907,0.418968874,0.44957567,0.46655846,0.489553998,0.514532801,0.533796905,0.554132025,0.581403671,0.590356668,0.602705923,0.612202786,0.619649858,0.625604494,0.632080053,0.635285145,0.632794794,0.630499183,0.623459349,0.624842134,0.611936099,0.600169336,0.579481977,0.552728486,0.531641729,0.51996467,0.521887633,0.514221147,0.499953771,0.48351946,0.461374024,0.444086266,0.422705381,0.411520419
A10,8/7/2000,0.403906509,0.392302319,0.387999923,0.37956416,0.379280638,0.381665145,0.38065639,0.377456948,0.382335726,0.398186392,0.428979281,0.462901625,0.526607759,0.576435998,0.665157253,0.725199402,0.811333339,0.864983984,0.90661732,0.947343941,0.978617513,1.008637781,1.042567043,1.059215466,1.05998924,1.074371915,1.100929973,1.10346483,1.114151122,1.109249284,1.101719197,1.071748508,1.043208454,1.004624671,0.940819265,0.890259567,0.820125263,0.782749471,0.732640939,0.70312822,0.682426332,0.662078529,0.622596333,0.586961217,0.540437112,0.514216765,0.490265741,0.475088539
A10,8/8/2000,0.440483046,0.421528751,0.411832765,0.401398633,0.395084839,0.387028756,0.388416846,0.388215072,0.395079881,0.410819514,0.436624437,0.478232983,0.537615275,0.591859365,0.678493124,0.743747959,0.824967375,0.873720794,0.921677493,0.954901931,0.989848941,1.008119164,1.038013064,1.054994241,1.062388505,1.08291998,1.098544198,1.096407009,1.103851198,1.104802418,1.094356064,1.069308658,1.043693403,1.002405734,0.946917103,0.888968214,0.820304092,0.782246305,0.737242076,0.721154124,0.691660313,0.67144545,0.633698049,0.589486042,0.544849388,0.523209079,0.490876252,0.468259126
A10,8/9/2000,0.446618817,0.431563601,0.424590641,0.415009839,0.409119425,0.40316156,0.396416316,0.395212937,0.403961738,0.413518557,0.453924531,0.495865717,0.560129207,0.612172463,0.704361577,0.771127986,0.841444809,0.888666706,0.933781276,0.969140135,0.997286788,1.030574525,1.04706983,1.066390546,1.070850557,1.093499851,1.109647298,1.114763016,1.123109768,1.123907063,1.113029489,1.095450601,1.060700522,1.024043507,0.969104508,0.915105314,0.84319759,0.797226922,0.749269415,0.726473345,0.704861169,0.68262949,0.642585901,0.600071909,0.552520832,0.530103405,0.502455307,0.4833924
A10,8/10/2000,0.469136785,0.454693809,0.44113933,0.430413605,0.421322941,0.414783737,0.414866753,0.411486521,0.416630487,0.433283753,0.463427852,0.500181027,0.554319733,0.606522332,0.702721097,0.763413997,0.836288044,0.886232044,0.917466875,0.959836859,0.985045915,1.019904029,1.038379601,1.062171857,1.064639033,1.079374294,1.096673697,1.105460316,1.117497455,1.115399583,1.116626138,1.09884928,1.065967743,1.019079638,0.966541403,0.904388698,0.834138749,0.794547941,0.74293948,0.716098707,0.694697875,0.673594169,0.636715434,0.599461168,0.558388417,0.529788292,0.497321256,0.476361675
A10,8/11/2000,0.451953835,0.439476136,0.432793038,0.427094367,0.414089174,0.403304301,0.402725729,0.402844141,0.407803398,0.42256437,0.454823751,0.49411847,0.547408227,0.593259445,0.672028288,0.736371566,0.805217053,0.854308068,0.895082539,0.930190046,0.963786209,0.984771041,1.001284448,1.015311078,1.013968648,1.032305399,1.049117893,1.054505717,1.058926295,1.061505542,1.055553327,1.035991174,1.004900813,0.97652483,0.916547363,0.859914155,0.791756197,0.752075917,0.705673569,0.684182111,0.666961573,0.649561052,0.609055113,0.571399952,0.542285591,0.514996881,0.485606378,0.462999399
A10,8/12/2000,0.444489468,0.433467655,0.426463449,0.412146033,0.40050979,0.391481849,0.387888659,0.387584153,0.392176182,0.397918552,0.409201403,0.423093017,0.439251418,0.448712884,0.479904478,0.50166124,0.543327436,0.569113219,0.592646398,0.619754895,0.644072456,0.660973269,0.67329197,0.685922555,0.686576648,0.690733998,0.690922282,0.703542144,0.699297859,0.696705353,0.688505722,0.675376582,0.665662725,0.656548656,0.641505431,0.623995376,0.598707571,0.571290417,0.546540715,0.536685385,0.537608011,0.525573177,0.510175638,0.489780792,0.468619206,0.453120203,0.436111585,0.426040185
A10,8/13/2000,0.414667861,0.401991848,0.400018153,0.390837325,0.382433039,0.372681947,0.366218545,0.363259351,0.365912786,0.366559255,0.378498563,0.382815602,0.379952041,0.372013722,0.388334291,0.401336256,0.421157371,0.441234221,0.466876802,0.494192723,0.516198416,0.537371071,0.5578389,0.572702719,0.583989952,0.595649832,0.601519607,0.609356045,0.612623053,0.604516699,0.603220273,0.600170144,0.60116806,0.601064982,0.585988551,0.568539028,0.547210258,0.521570905,0.50391811,0.500139288,0.498020662,0.483910671,0.469443366,0.456193277,0.437209696,0.426032805,0.405930475,0.390293458
A10,8/14/2000,0.379206883,0.375348569,0.367606526,0.359615681,0.36174676,0.361500098,0.362475164,0.362863304,0.373043338,0.383980803,0.413268358,0.454128727,0.506314723,0.544426124,0.624123243,0.681903565,0.749462888,0.793400251,0.825824857,0.854258374,0.874609291,0.899589707,0.923362133,0.933435262,0.940699238,0.949231277,0.9708634,0.985126624,0.98003143,0.978971252,0.971391356,0.944520029,0.910113543,0.871844181,0.811456825,0.757679121,0.696841521,0.665397883,0.640317501,0.623151384,0.604185675,0.587211993,0.55371222,0.525583785,0.487365501,0.463029031,0.446055349,0.426630748
A10,8/15/2000,0.409413323,0.397026308,0.391145578,0.38740936,0.381974839,0.376503336,0.375008919,0.374639795,0.381644023,0.394783908,0.421733868,0.462164978,0.504018305,0.550328876,0.62808124,0.679923759,0.746772723,0.796978798,0.82875496,0.855981869,0.887149251,0.914187992,0.934218837,0.950774905,0.952793566,0.972051099,0.988147122,1.003452653,0.995713182,0.993190893,0.987483343,0.96586056,0.934245125,0.88980079,0.83045724,0.772815969,0.716361821,0.681205542,0.649541105,0.632491672,0.622689841,0.601170942,0.568630345,0.533812471,0.4982719,0.472088795,0.446817247,0.43103945
A10,8/16/2000,0.411186281,0.397856059,0.393775615,0.388289094,0.383342066,0.37492199,0.376530193,0.375252172,0.378855414,0.394194267,0.422914419,0.459183682,0.521732901,0.560898254,0.627031324,0.679374473,0.750887988,0.796435622,0.830530916,0.865745421,0.893844455,0.920833963,0.939260533,0.956819359,0.967929953,0.985344886,1.001724315,1.017143185,1.022203329,1.028091092,1.012610767,0.989006564,0.9676899,0.933030677,0.866568428,0.813441473,0.75507912,0.718232668,0.684638351,0.669261911,0.642237236,0.620758115,0.588828836,0.548190303,0.515938646,0.48852426,0.462980606,0.442630612
A10,8/17/2000,0.41702631,0.403416141,0.404127538,0.394702737,0.390771143,0.3864812,0.383234131,0.383820667,0.38759061,0.394312333,0.423774783,0.45387184,0.512513678,0.550040742,0.62563182,0.69015116,0.759635521,0.804365798,0.847183259,0.883133143,0.909550074,0.940622103,0.973339108,0.991289952,0.99009522,1.014447601,1.041196941,1.047459196,1.055067917,1.055540529,1.048890407,1.032417009,1.003159216,0.963460834,0.89074809,0.834575272,0.773489779,0.735449863,0.700951252,0.687434245,0.668739259,0.64690663,0.607936594,0.572199092,0.540609369,0.517219161,0.487204428,0.462092109
A10,8/18/2000,0.441444296,0.422609682,0.41562819,0.407427291,0.397346436,0.394237108,0.391115889,0.389997845,0.398257186,0.410135674,0.43936199,0.462817688,0.519571845,0.556289853,0.635971522,0.693466708,0.764652081,0.81239444,0.856154127,0.891307869,0.917601315,0.945898894,0.971503196,0.998199498,1.000084412,1.026662417,1.042850795,1.04784003,1.048729219,1.044782752,1.031464867,1.013011432,0.978395101,0.938151583,0.878540077,0.821688607,0.763970662,0.728790632,0.682601472,0.666624322,0.655817427,0.638547887,0.595669432,0.564532721,0.531295024,0.504014154,0.476824832,0.45657757
A10,8/19/2000,0.439236659,0.418596226,0.409199558,0.395642773,0.385172091,0.374263797,0.373795299,0.37166639,0.371596,0.374095921,0.383898486,0.396109505,0.412890752,0.41800255,0.4383914,0.466963968,0.503292726,0.53074666,0.562910343,0.594671401,0.619752935,0.63238133,0.650013026,0.669069707,0.681500824,0.683792284,0.691318335,0.693607489,0.683116283,0.68942535,0.686859939,0.679870491,0.672837805,0.669375365,0.650465922,0.629589356,0.598005859,0.575987483,0.549957612,0.544942896,0.553182766,0.537620924,0.516530939,0.497271447,0.475112636,0.45902895,0.442351011,0.425180858
A10,8/20/2000,0.416531676,0.411532987,0.40491953,0.390770963,0.383190346,0.375123512,0.367277858,0.365114258,0.365925526,0.364708498,0.369097895,0.373571071,0.381306247,0.376632493,0.391591153,0.400705914,0.427262127,0.443516918,0.463945777,0.484719496,0.509911833,0.52846846,0.556717268,0.569583064,0.578698517,0.587151345,0.592505502,0.603915067,0.609673349,0.612729474,0.61186715,0.605543094,0.604047662,0.600065798,0.585887433,0.572111464,0.545580617,0.523079713,0.505466926,0.50089888,0.508163433,0.495303517,0.474499013,0.454958767,0.428937312,0.413641928,0.392435836,0.381244223
