Load Profile,       Date, 1:00 AM, 2:00 AM, 3:00 AM, 4:00 AM, 5:00 AM, 6:00 AM, 7:00 AM, 8:00 AM, 9:00 AM,10:00 AM,11:00 AM,12:00 PM, 1:00 PM, 2:00 PM, 3:00 PM, 4:00 PM, 5:00 PM, 6:00 PM, 7:00 PM, 8:00 PM, 9:00 PM,10:00 PM,11:00 PM,12:00 AM
PA-2        , 07/18/2015,  12.514,  12.395,  12.324,  12.438,  12.859,  13.685,  14.318,  14.712,  15.017,  14.876,  14.409,  14.086,  13.789,  13.575,  12.896,  12.486,  12.008,  11.873,  11.585,  11.640,  11.615,  11.372,  11.444,  11.393
PA-2        , 07/19/2015,  11.531,  11.460,  11.332,  11.340,  11.868,  12.055,  11.998,  12.204,  12.396,  12.289,  11.996,  11.647,  11.334,  11.056,  10.839,  10.744,  10.555,  10.418,  10.337,  10.577,  10.615,  10.280,  10.384,  10.459
PA-2        , 07/20/2015,  10.651,  10.625,  10.486,  10.766,  11.621,  12.887,  14.309,  15.102,  15.601,  15.628,  15.414,  14.948,  14.579,  14.186,  13.664,  13.139,  12.871,  12.915,  12.929,  13.049,  12.842,  12.538,  12.233,  12.010
PA-2        , 07/21/2015,  12.130,  12.089,  12.069,  12.328,  12.931,  13.936,  14.858,  15.246,  15.622,  15.619,  15.258,  14.989,  14.789,  14.284,  13.800,  13.409,  13.111,  13.074,  13.206,  13.533,  13.265,  12.916,  12.780,  12.729
PA-2        , 07/22/2015,  12.529,  12.442,  12.418,  12.498,  13.159,  14.138,  14.868,  15.543,  15.744,  15.652,  15.381,  15.163,  14.683,  14.236,  13.739,  13.462,  13.445,  13.477,  13.446,  13.837,  13.900,  13.290,  13.060,  13.028
PA-2        , 07/23/2015,  12.996,  12.850,  12.830,  12.986,  13.708,  14.517,  15.107,  15.645,  15.838,  15.633,  15.606,  15.302,  14.784,  14.439,  14.193,  13.721,  13.125,  12.807,  12.871,  13.196,  13.021,  12.675,  12.631,  12.438
PA-2        , 07/24/2015,  12.429,  12.333,  12.280,  12.556,  13.289,  14.318,  15.073,  15.697,  15.725,  15.545,  15.337,  14.801,  14.433,  14.188,  13.637,  13.184,  13.014,  13.041,  12.858,  12.995,  13.018,  12.504,  12.448,  12.520
PA-2        , 07/25/2015,  12.514,  12.395,  12.324,  12.438,  12.859,  13.685,  14.318,  14.712,  15.017,  14.876,  14.409,  14.086,  13.789,  13.575,  12.896,  12.486,  12.008,  11.873,  11.585,  11.640,  11.615,  11.372,  11.444,  11.393
PA-2        , 07/26/2015,  11.531,  11.460,  11.332,  11.340,  11.868,  12.055,  11.998,  12.204,  12.396,  12.289,  11.996,  11.647,  11.334,  11.056,  10.839,  10.744,  10.555,  10.418,  10.337,  10.577,  10.615,  10.280,  10.384,  10.459
PA-2        , 07/27/2015,  10.651,  10.625,  10.486,  10.766,  11.621,  12.887,  14.309,  15.102,  15.601,  15.628,  15.414,  14.948,  14.579,  14.186,  13.664,  13.139,  12.871,  12.915,  12.929,  13.049,  12.842,  12.538,  12.233,  12.010
PA-2        , 07/28/2015,  12.130,  12.089,  12.069,  12.328,  12.931,  13.936,  14.858,  15.246,  15.622,  15.619,  15.258,  14.989,  14.789,  14.284,  13.800,  13.409,  13.111,  13.074,  13.206,  13.533,  13.265,  12.916,  12.780,  12.729
PA-2        , 07/29/2015,  12.529,  12.442,  12.418,  12.498,  13.159,  14.138,  14.868,  15.543,  15.744,  15.652,  15.381,  15.163,  14.683,  14.236,  13.739,  13.462,  13.445,  13.477,  13.446,  13.837,  13.900,  13.290,  13.060,  13.028
PA-2        , 07/30/2015,  12.996,  12.850,  12.830,  12.986,  13.708,  14.517,  15.107,  15.645,  15.838,  15.633,  15.606,  15.302,  14.784,  14.439,  14.193,  13.721,  13.125,  12.807,  12.871,  13.196,  13.021,  12.675,  12.631,  12.438
PA-2        , 07/31/2015,  12.429,  12.333,  12.280,  12.556,  13.289,  14.318,  15.073,  15.697,  15.725,  15.545,  15.337,  14.801,  14.433,  14.188,  13.637,  13.184,  13.014,  13.041,  12.858,  12.995,  13.018,  12.504,  12.448,  12.520
PA-2        , 08/01/2015,  12.355,  12.174,  12.119,  12.140,  12.374,  13.048,  13.677,  13.950,  14.280,  14.093,  13.742,  13.473,  13.013,  12.334,  11.884,  11.269,  11.001,  11.063,  11.133,  11.249,  11.368,  11.121,  11.022,  11.049
PA-2        , 08/02/2015,  11.124,  11.021,  10.907,  11.026,  11.265,  11.549,  11.585,  11.716,  11.839,  11.879,  11.754,  11.508,  11.230,  10.849,  10.513,  10.340,  10.313,  10.244,  10.339,  10.486,  10.502,  10.329,  10.238,  10.170
PA-2        , 08/03/2015,  10.279,  10.341,  10.351,  10.495,  11.118,  11.995,  13.565,  14.725,  14.949,  14.908,  14.586,  14.369,  14.252,  13.792,  13.459,  13.086,  12.668,  12.826,  12.804,  13.119,  13.096,  12.791,  12.639,  12.663
PA-2        , 08/04/2015,  12.637,  12.618,  12.731,  12.697,  13.160,  14.085,  15.358,  16.058,  16.258,  16.142,  15.813,  15.688,  15.333,  14.979,  14.150,  13.638,  13.349,  13.385,  13.517,  13.842,  13.473,  13.174,  13.160,  13.021
PA-2        , 08/05/2015,  13.224,  13.181,  13.272,  13.405,  13.756,  14.564,  15.570,  16.268,  16.285,  16.077,  15.785,  15.477,  15.021,  14.545,  13.863,  13.601,  13.431,  13.348,  13.332,  13.758,  13.605,  13.206,  13.114,  12.893
PA-2        , 08/06/2015,  13.099,  13.182,  13.254,  13.198,  13.730,  14.431,  15.205,  15.982,  16.146,  16.010,  15.723,  15.121,  14.866,  14.668,  14.063,  13.736,  13.296,  13.385,  13.481,  13.673,  13.560,  13.178,  12.976,  12.911
PA-2        , 08/07/2015,  13.012,  12.915,  13.069,  13.025,  13.697,  14.515,  15.489,  15.902,  15.866,  15.686,  15.356,  14.834,  14.458,  13.940,  13.359,  12.668,  12.391,  12.292,  12.524,  12.796,  12.651,  12.445,  12.345,  12.377
PA-2        , 08/08/2015,  12.355,  12.174,  12.119,  12.140,  12.374,  13.048,  13.677,  13.950,  14.280,  14.093,  13.742,  13.473,  13.013,  12.334,  11.884,  11.269,  11.001,  11.063,  11.133,  11.249,  11.368,  11.121,  11.022,  11.049
PA-2        , 08/09/2015,  11.124,  11.021,  10.907,  11.026,  11.265,  11.549,  11.585,  11.716,  11.839,  11.879,  11.754,  11.508,  11.230,  10.849,  10.513,  10.340,  10.313,  10.244,  10.339,  10.486,  10.502,  10.329,  10.238,  10.170
PA-2        , 08/10/2015,  10.279,  10.341,  10.351,  10.495,  11.118,  11.995,  13.565,  14.725,  14.949,  14.908,  14.586,  14.369,  14.252,  13.792,  13.459,  13.086,  12.668,  12.826,  12.804,  13.119,  13.096,  12.791,  12.639,  12.663
PA-2        , 08/11/2015,  12.637,  12.618,  12.731,  12.697,  13.160,  14.085,  15.358,  16.058,  16.258,  16.142,  15.813,  15.688,  15.333,  14.979,  14.150,  13.638,  13.349,  13.385,  13.517,  13.842,  13.473,  13.174,  13.160,  13.021
PA-2        , 08/12/2015,  13.224,  13.181,  13.272,  13.405,  13.756,  14.564,  15.570,  16.268,  16.285,  16.077,  15.785,  15.477,  15.021,  14.545,  13.863,  13.601,  13.431,  13.348,  13.332,  13.758,  13.605,  13.206,  13.114,  12.893
PA-2        , 08/13/2015,  13.099,  13.182,  13.254,  13.198,  13.730,  14.431,  15.205,  15.982,  16.146,  16.010,  15.723,  15.121,  14.866,  14.668,  14.063,  13.736,  13.296,  13.385,  13.481,  13.673,  13.560,  13.178,  12.976,  12.911
PA-2        , 08/14/2015,  13.012,  12.915,  13.069,  13.025,  13.697,  14.515,  15.489,  15.902,  15.866,  15.686,  15.356,  14.834,  14.458,  13.940,  13.359,  12.668,  12.391,  12.292,  12.524,  12.796,  12.651,  12.445,  12.345,  12.377
PA-2        , 08/15/2015,  12.355,  12.174,  12.119,  12.140,  12.374,  13.048,  13.677,  13.950,  14.280,  14.093,  13.742,  13.473,  13.013,  12.334,  11.884,  11.269,  11.001,  11.063,  11.133,  11.249,  11.368,  11.121,  11.022,  11.049
PA-2        , 08/16/2015,  11.124,  11.021,  10.907,  11.026,  11.265,  11.549,  11.585,  11.716,  11.839,  11.879,  11.754,  11.508,  11.230,  10.849,  10.513,  10.340,  10.313,  10.244,  10.339,  10.486,  10.502,  10.329,  10.238,  10.170
PA-2        , 08/17/2015,  10.279,  10.341,  10.351,  10.495,  11.118,  11.995,  13.565,  14.725,  14.949,  14.908,  14.586,  14.369,  14.252,  13.792,  13.459,  13.086,  12.668,  12.826,  12.804,  13.119,  13.096,  12.791,  12.639,  12.663
PA-2        , 08/18/2015,  12.637,  12.618,  12.731,  12.697,  13.160,  14.085,  15.358,  16.058,  16.258,  16.142,  15.813,  15.688,  15.333,  14.979,  14.150,  13.638,  13.349,  13.385,  13.517,  13.842,  13.473,  13.174,  13.160,  13.021
PA-2        , 08/19/2015,  13.224,  13.181,  13.272,  13.405,  13.756,  14.564,  15.570,  16.268,  16.285,  16.077,  15.785,  15.477,  15.021,  14.545,  13.863,  13.601,  13.431,  13.348,  13.332,  13.758,  13.605,  13.206,  13.114,  12.893
PA-2        , 08/20/2015,  13.099,  13.182,  13.254,  13.198,  13.730,  14.431,  15.205,  15.982,  16.146,  16.010,  15.723,  15.121,  14.866,  14.668,  14.063,  13.736,  13.296,  13.385,  13.481,  13.673,  13.560,  13.178,  12.976,  12.911
PA-2        , 08/21/2015,  13.012,  12.915,  13.069,  13.025,  13.697,  14.515,  15.489,  15.902,  15.866,  15.686,  15.356,  14.834,  14.458,  13.940,  13.359,  12.668,  12.391,  12.292,  12.524,  12.796,  12.651,  12.445,  12.345,  12.377
PA-2        , 08/22/2015,  12.355,  12.174,  12.119,  12.140,  12.374,  13.048,  13.677,  13.950,  14.280,  14.093,  13.742,  13.473,  13.013,  12.334,  11.884,  11.269,  11.001,  11.063,  11.133,  11.249,  11.368,  11.121,  11.022,  11.049
PA-2        , 08/23/2015,  11.124,  11.021,  10.907,  11.026,  11.265,  11.549,  11.585,  11.716,  11.839,  11.879,  11.754,  11.508,  11.230,  10.849,  10.513,  10.340,  10.313,  10.244,  10.339,  10.486,  10.502,  10.329,  10.238,  10.170
PA-2        , 08/24/2015,  10.279,  10.341,  10.351,  10.495,  11.118,  11.995,  13.565,  14.725,  14.949,  14.908,  14.586,  14.369,  14.252,  13.792,  13.459,  13.086,  12.668,  12.826,  12.804,  13.119,  13.096,  12.791,  12.639,  12.663
PA-2        , 08/25/2015,  12.637,  12.618,  12.731,  12.697,  13.160,  14.085,  15.358,  16.058,  16.258,  16.142,  15.813,  15.688,  15.333,  14.979,  14.150,  13.638,  13.349,  13.385,  13.517,  13.842,  13.473,  13.174,  13.160,  13.021
PA-2        , 08/26/2015,  13.224,  13.181,  13.272,  13.405,  13.756,  14.564,  15.570,  16.268,  16.285,  16.077,  15.785,  15.477,  15.021,  14.545,  13.863,  13.601,  13.431,  13.348,  13.332,  13.758,  13.605,  13.206,  13.114,  12.893
PA-2        , 08/27/2015,  13.099,  13.182,  13.254,  13.198,  13.730,  14.431,  15.205,  15.982,  16.146,  16.010,  15.723,  15.121,  14.866,  14.668,  14.063,  13.736,  13.296,  13.385,  13.481,  13.673,  13.560,  13.178,  12.976,  12.911
PA-2        , 08/28/2015,  13.012,  12.915,  13.069,  13.025,  13.697,  14.515,  15.489,  15.902,  15.866,  15.686,  15.356,  14.834,  14.458,  13.940,  13.359,  12.668,  12.391,  12.292,  12.524,  12.796,  12.651,  12.445,  12.345,  12.377
PA-2        , 08/29/2015,  12.355,  12.174,  12.119,  12.140,  12.374,  13.048,  13.677,  13.950,  14.280,  14.093,  13.742,  13.473,  13.013,  12.334,  11.884,  11.269,  11.001,  11.063,  11.133,  11.249,  11.368,  11.121,  11.022,  11.049
PA-2        , 08/30/2015,  11.124,  11.021,  10.907,  11.026,  11.265,  11.549,  11.585,  11.716,  11.839,  11.879,  11.754,  11.508,  11.230,  10.849,  10.513,  10.340,  10.313,  10.244,  10.339,  10.486,  10.502,  10.329,  10.238,  10.170
PA-2        , 08/31/2015,  10.279,  10.341,  10.351,  10.495,  11.118,  11.995,  13.565,  14.725,  14.949,  14.908,  14.586,  14.369,  14.252,  13.792,  13.459,  13.086,  12.668,  12.826,  12.804,  13.119,  13.096,  12.791,  12.639,  12.663
PA-2        , 09/01/2015,  10.804,  10.742,  10.830,  11.079,  11.375,  11.864,  12.792,  13.439,  13.678,  13.520,  13.474,  13.162,  13.105,  12.951,  12.191,  11.536,  11.187,  11.282,  11.646,  11.699,  11.240,  11.103,  10.979,  11.224
PA-2        , 09/02/2015,  11.277,  11.107,  11.258,  11.475,  11.875,  12.366,  13.079,  13.829,  13.704,  13.524,  13.599,  13.424,  13.188,  12.752,  12.017,  11.502,  11.190,  11.485,  11.649,  11.923,  11.597,  11.149,  11.025,  10.936
PA-2        , 09/03/2015,  10.874,  10.874,  10.841,  11.018,  11.666,  12.417,  13.065,  13.529,  13.576,  13.362,  13.234,  13.036,  12.958,  12.800,  12.242,  11.668,  11.108,  10.937,  11.114,  11.232,  11.066,  10.783,  10.601,  10.581
PA-2        , 09/04/2015,  10.754,  10.573,  10.533,  10.554,  10.962,  11.648,  12.770,  13.173,  13.463,  13.231,  13.027,  12.802,  12.625,  12.577,  11.983,  11.571,  11.229,  11.220,  11.246,  11.203,  10.939,  10.793,  10.859,  10.791
PA-2        , 09/05/2015,  11.250,  11.071,  11.033,  11.283,  11.478,  12.078,  12.380,  12.711,  12.858,  12.736,  12.531,  12.298,  11.852,  11.288,  10.711,  10.364,  10.066,  10.045,   9.944,   9.801,   9.738,   9.621,   9.564,   9.581
PA-2        , 09/06/2015,   9.547,   9.457,   9.386,   9.416,   9.780,   9.970,   9.949,   9.711,   9.939,   9.939,   9.616,   9.512,   9.241,   9.014,   8.846,   8.575,   8.525,   8.728,   8.874,   9.008,   8.910,   8.927,   8.821,   8.938
PA-2        , 09/07/2015,   9.898,   9.795,   9.517,   9.725,  10.096,  10.920,  11.434,  12.183,  12.272,  12.402,  12.121,  12.028,  11.220,  11.197,  11.290,  10.932,  10.527,  10.566,  10.804,  11.522,  11.194,  10.919,  10.802,  10.829
PA-2        , 09/08/2015,  10.804,  10.742,  10.830,  11.079,  11.375,  11.864,  12.792,  13.439,  13.678,  13.520,  13.474,  13.162,  13.105,  12.951,  12.191,  11.536,  11.187,  11.282,  11.646,  11.699,  11.240,  11.103,  10.979,  11.224
PA-2        , 09/09/2015,  11.277,  11.107,  11.258,  11.475,  11.875,  12.366,  13.079,  13.829,  13.704,  13.524,  13.599,  13.424,  13.188,  12.752,  12.017,  11.502,  11.190,  11.485,  11.649,  11.923,  11.597,  11.149,  11.025,  10.936
PA-2        , 09/10/2015,  10.874,  10.874,  10.841,  11.018,  11.666,  12.417,  13.065,  13.529,  13.576,  13.362,  13.234,  13.036,  12.958,  12.800,  12.242,  11.668,  11.108,  10.937,  11.114,  11.232,  11.066,  10.783,  10.601,  10.581
PA-2        , 09/11/2015,  10.754,  10.573,  10.533,  10.554,  10.962,  11.648,  12.770,  13.173,  13.463,  13.231,  13.027,  12.802,  12.625,  12.577,  11.983,  11.571,  11.229,  11.220,  11.246,  11.203,  10.939,  10.793,  10.859,  10.791
PA-2        , 09/12/2015,  11.250,  11.071,  11.033,  11.283,  11.478,  12.078,  12.380,  12.711,  12.858,  12.736,  12.531,  12.298,  11.852,  11.288,  10.711,  10.364,  10.066,  10.045,   9.944,   9.801,   9.738,   9.621,   9.564,   9.581
PA-2        , 09/13/2015,   9.547,   9.457,   9.386,   9.416,   9.780,   9.970,   9.949,   9.711,   9.939,   9.939,   9.616,   9.512,   9.241,   9.014,   8.846,   8.575,   8.525,   8.728,   8.874,   9.008,   8.910,   8.927,   8.821,   8.938
PA-2        , 09/14/2015,   8.838,   8.866,   8.586,   8.666,   9.243,  10.628,  12.262,  13.037,  13.173,  13.329,  13.198,  13.029,  12.777,  12.530,  11.931,  11.188,  10.788,  10.911,  11.463,  11.645,  11.392,  10.997,  10.731,  10.900
PA-2        , 09/15/2015,  10.804,  10.742,  10.830,  11.079,  11.375,  11.864,  12.792,  13.439,  13.678,  13.520,  13.474,  13.162,  13.105,  12.951,  12.191,  11.536,  11.187,  11.282,  11.646,  11.699,  11.240,  11.103,  10.979,  11.224
PA-2        , 09/16/2015,  11.277,  11.107,  11.258,  11.475,  11.875,  12.366,  13.079,  13.829,  13.704,  13.524,  13.599,  13.424,  13.188,  12.752,  12.017,  11.502,  11.190,  11.485,  11.649,  11.923,  11.597,  11.149,  11.025,  10.936
PA-2        , 09/17/2015,  10.874,  10.874,  10.841,  11.018,  11.666,  12.417,  13.065,  13.529,  13.576,  13.362,  13.234,  13.036,  12.958,  12.800,  12.242,  11.668,  11.108,  10.937,  11.114,  11.232,  11.066,  10.783,  10.601,  10.581
PA-2        , 09/18/2015,  10.754,  10.573,  10.533,  10.554,  10.962,  11.648,  12.770,  13.173,  13.463,  13.231,  13.027,  12.802,  12.625,  12.577,  11.983,  11.571,  11.229,  11.220,  11.246,  11.203,  10.939,  10.793,  10.859,  10.791
PA-2        , 09/19/2015,  11.250,  11.071,  11.033,  11.283,  11.478,  12.078,  12.380,  12.711,  12.858,  12.736,  12.531,  12.298,  11.852,  11.288,  10.711,  10.364,  10.066,  10.045,   9.944,   9.801,   9.738,   9.621,   9.564,   9.581
PA-2        , 09/20/2015,   9.547,   9.457,   9.386,   9.416,   9.780,   9.970,   9.949,   9.711,   9.939,   9.939,   9.616,   9.512,   9.241,   9.014,   8.846,   8.575,   8.525,   8.728,   8.874,   9.008,   8.910,   8.927,   8.821,   8.938
PA-2        , 09/21/2015,   8.838,   8.866,   8.586,   8.666,   9.243,  10.628,  12.262,  13.037,  13.173,  13.329,  13.198,  13.029,  12.777,  12.530,  11.931,  11.188,  10.788,  10.911,  11.463,  11.645,  11.392,  10.997,  10.731,  10.900
PA-2        , 09/22/2015,  10.804,  10.742,  10.830,  11.079,  11.375,  11.864,  12.792,  13.439,  13.678,  13.520,  13.474,  13.162,  13.105,  12.951,  12.191,  11.536,  11.187,  11.282,  11.646,  11.699,  11.240,  11.103,  10.979,  11.224
PA-2        , 09/23/2015,  11.277,  11.107,  11.258,  11.475,  11.875,  12.366,  13.079,  13.829,  13.704,  13.524,  13.599,  13.424,  13.188,  12.752,  12.017,  11.502,  11.190,  11.485,  11.649,  11.923,  11.597,  11.149,  11.025,  10.936
PA-2        , 09/24/2015,  10.874,  10.874,  10.841,  11.018,  11.666,  12.417,  13.065,  13.529,  13.576,  13.362,  13.234,  13.036,  12.958,  12.800,  12.242,  11.668,  11.108,  10.937,  11.114,  11.232,  11.066,  10.783,  10.601,  10.581
PA-2        , 09/25/2015,  10.754,  10.573,  10.533,  10.554,  10.962,  11.648,  12.770,  13.173,  13.463,  13.231,  13.027,  12.802,  12.625,  12.577,  11.983,  11.571,  11.229,  11.220,  11.246,  11.203,  10.939,  10.793,  10.859,  10.791
PA-2        , 09/26/2015,  11.250,  11.071,  11.033,  11.283,  11.478,  12.078,  12.380,  12.711,  12.858,  12.736,  12.531,  12.298,  11.852,  11.288,  10.711,  10.364,  10.066,  10.045,   9.944,   9.801,   9.738,   9.621,   9.564,   9.581
PA-2        , 09/27/2015,   9.547,   9.457,   9.386,   9.416,   9.780,   9.970,   9.949,   9.711,   9.939,   9.939,   9.616,   9.512,   9.241,   9.014,   8.846,   8.575,   8.525,   8.728,   8.874,   9.008,   8.910,   8.927,   8.821,   8.938
PA-2        , 09/28/2015,   8.838,   8.866,   8.586,   8.666,   9.243,  10.628,  12.262,  13.037,  13.173,  13.329,  13.198,  13.029,  12.777,  12.530,  11.931,  11.188,  10.788,  10.911,  11.463,  11.645,  11.392,  10.997,  10.731,  10.900
PA-2        , 09/29/2015,  10.804,  10.742,  10.830,  11.079,  11.375,  11.864,  12.792,  13.439,  13.678,  13.520,  13.474,  13.162,  13.105,  12.951,  12.191,  11.536,  11.187,  11.282,  11.646,  11.699,  11.240,  11.103,  10.979,  11.224
PA-2        , 09/30/2015,  11.277,  11.107,  11.258,  11.475,  11.875,  12.366,  13.079,  13.829,  13.704,  13.524,  13.599,  13.424,  13.188,  12.752,  12.017,  11.502,  11.190,  11.485,  11.649,  11.923,  11.597,  11.149,  11.025,  10.936
PA-2        , 10/01/2015,   7.958,   7.894,   7.768,   7.714,   8.231,   8.929,   9.660,  10.212,  10.265,  10.431,  10.343,  10.168,  10.171,  10.263,   9.766,   9.332,   8.943,   8.807,   8.619,   8.588,   8.436,   8.107,   7.887,   7.700
PA-2        , 10/02/2015,   7.834,   7.707,   7.748,   7.772,   8.347,   9.158,  10.262,  10.486,  10.401,  10.489,  10.464,  10.202,  10.088,  10.101,   9.548,   9.025,   8.676,   8.308,   8.151,   7.957,   7.827,   7.656,   7.438,   7.646
PA-2        , 10/03/2015,   7.502,   7.396,   7.460,   7.552,   7.852,   8.471,   9.082,   9.401,   9.750,   9.813,   9.731,   9.298,   9.115,   9.020,   8.599,   7.990,   7.630,   7.470,   7.149,   7.009,   6.773,   6.576,   6.350,   6.524
PA-2        , 10/04/2015,   6.350,   6.377,   6.409,   6.533,   7.007,   7.637,   7.761,   7.849,   7.905,   8.112,   8.046,   7.850,   7.834,   7.625,   7.084,   6.864,   6.784,   6.884,   6.847,   6.758,   6.586,   6.331,   6.274,   6.425
PA-2        , 10/05/2015,   6.600,   6.442,   6.414,   6.686,   7.069,   8.133,   9.507,  10.107,  10.216,  10.399,  10.210,   9.892,   9.739,   9.741,   9.394,   8.935,   8.509,   8.593,   8.408,   8.381,   8.264,   7.939,   7.938,   8.034
PA-2        , 10/06/2015,   7.931,   7.709,   7.671,   7.915,   8.230,   9.041,   9.769,  10.352,  10.467,  10.654,  10.516,  10.391,  10.194,   9.776,   9.391,   9.066,   8.890,   8.871,   8.716,   8.586,   8.402,   8.024,   7.867,   7.946
PA-2        , 10/07/2015,   7.896,   7.697,   7.728,   7.861,   8.361,   9.115,   9.723,  10.230,  10.345,  10.442,  10.166,  10.018,  10.066,  10.021,   9.754,   9.421,   9.154,   9.205,   8.986,   8.887,   8.612,   8.271,   8.064,   8.070
PA-2        , 10/08/2015,   7.958,   7.894,   7.768,   7.714,   8.231,   8.929,   9.660,  10.212,  10.265,  10.431,  10.343,  10.168,  10.171,  10.263,   9.766,   9.332,   8.943,   8.807,   8.619,   8.588,   8.436,   8.107,   7.887,   7.700
PA-2        , 10/09/2015,   7.834,   7.707,   7.748,   7.772,   8.347,   9.158,  10.262,  10.486,  10.401,  10.489,  10.464,  10.202,  10.088,  10.101,   9.548,   9.025,   8.676,   8.308,   8.151,   7.957,   7.827,   7.656,   7.438,   7.646
PA-2        , 10/10/2015,   7.502,   7.396,   7.460,   7.552,   7.852,   8.471,   9.082,   9.401,   9.750,   9.813,   9.731,   9.298,   9.115,   9.020,   8.599,   7.990,   7.630,   7.470,   7.149,   7.009,   6.773,   6.576,   6.350,   6.524
PA-2        , 10/11/2015,   6.350,   6.377,   6.409,   6.533,   7.007,   7.637,   7.761,   7.849,   7.905,   8.112,   8.046,   7.850,   7.834,   7.625,   7.084,   6.864,   6.784,   6.884,   6.847,   6.758,   6.586,   6.331,   6.274,   6.425
PA-2        , 10/12/2015,   6.600,   6.442,   6.414,   6.686,   7.069,   8.133,   9.507,  10.107,  10.216,  10.399,  10.210,   9.892,   9.739,   9.741,   9.394,   8.935,   8.509,   8.593,   8.408,   8.381,   8.264,   7.939,   7.938,   8.034
PA-2        , 10/13/2015,   7.931,   7.709,   7.671,   7.915,   8.230,   9.041,   9.769,  10.352,  10.467,  10.654,  10.516,  10.391,  10.194,   9.776,   9.391,   9.066,   8.890,   8.871,   8.716,   8.586,   8.402,   8.024,   7.867,   7.946
PA-2        , 10/14/2015,   7.896,   7.697,   7.728,   7.861,   8.361,   9.115,   9.723,  10.230,  10.345,  10.442,  10.166,  10.018,  10.066,  10.021,   9.754,   9.421,   9.154,   9.205,   8.986,   8.887,   8.612,   8.271,   8.064,   8.070
PA-2        , 10/15/2015,   7.958,   7.894,   7.768,   7.714,   8.231,   8.929,   9.660,  10.212,  10.265,  10.431,  10.343,  10.168,  10.171,  10.263,   9.766,   9.332,   8.943,   8.807,   8.619,   8.588,   8.436,   8.107,   7.887,   7.700
PA-2        , 10/16/2015,   7.834,   7.707,   7.748,   7.772,   8.347,   9.158,  10.262,  10.486,  10.401,  10.489,  10.464,  10.202,  10.088,  10.101,   9.548,   9.025,   8.676,   8.308,   8.151,   7.957,   7.827,   7.656,   7.438,   7.646
PA-2        , 10/17/2015,   7.502,   7.396,   7.460,   7.552,   7.852,   8.471,   9.082,   9.401,   9.750,   9.813,   9.731,   9.298,   9.115,   9.020,   8.599,   7.990,   7.630,   7.470,   7.149,   7.009,   6.773,   6.576,   6.350,   6.524
PA-2        , 10/18/2015,   6.350,   6.377,   6.409,   6.533,   7.007,   7.637,   7.761,   7.849,   7.905,   8.112,   8.046,   7.850,   7.834,   7.625,   7.084,   6.864,   6.784,   6.884,   6.847,   6.758,   6.586,   6.331,   6.274,   6.425
PA-2        , 10/19/2015,   6.600,   6.442,   6.414,   6.686,   7.069,   8.133,   9.507,  10.107,  10.216,  10.399,  10.210,   9.892,   9.739,   9.741,   9.394,   8.935,   8.509,   8.593,   8.408,   8.381,   8.264,   7.939,   7.938,   8.034
PA-2        , 10/20/2015,   7.931,   7.709,   7.671,   7.915,   8.230,   9.041,   9.769,  10.352,  10.467,  10.654,  10.516,  10.391,  10.194,   9.776,   9.391,   9.066,   8.890,   8.871,   8.716,   8.586,   8.402,   8.024,   7.867,   7.946
PA-2        , 10/21/2015,   7.896,   7.697,   7.728,   7.861,   8.361,   9.115,   9.723,  10.230,  10.345,  10.442,  10.166,  10.018,  10.066,  10.021,   9.754,   9.421,   9.154,   9.205,   8.986,   8.887,   8.612,   8.271,   8.064,   8.070
PA-2        , 10/22/2015,   7.958,   7.894,   7.768,   7.714,   8.231,   8.929,   9.660,  10.212,  10.265,  10.431,  10.343,  10.168,  10.171,  10.263,   9.766,   9.332,   8.943,   8.807,   8.619,   8.588,   8.436,   8.107,   7.887,   7.700
PA-2        , 10/23/2015,   7.834,   7.707,   7.748,   7.772,   8.347,   9.158,  10.262,  10.486,  10.401,  10.489,  10.464,  10.202,  10.088,  10.101,   9.548,   9.025,   8.676,   8.308,   8.151,   7.957,   7.827,   7.656,   7.438,   7.646
PA-2        , 10/24/2015,   7.502,   7.396,   7.460,   7.552,   7.852,   8.471,   9.082,   9.401,   9.750,   9.813,   9.731,   9.298,   9.115,   9.020,   8.599,   7.990,   7.630,   7.470,   7.149,   7.009,   6.773,   6.576,   6.350,   6.524
PA-2        , 10/25/2015,   6.350,   6.377,   6.409,   6.533,   7.007,   7.637,   7.761,   7.849,   7.905,   8.112,   8.046,   7.850,   7.834,   7.625,   7.084,   6.864,   6.784,   6.884,   6.847,   6.758,   6.586,   6.331,   6.274,   6.425
PA-2        , 10/26/2015,   6.600,   6.442,   6.414,   6.686,   7.069,   8.133,   9.507,  10.107,  10.216,  10.399,  10.210,   9.892,   9.739,   9.741,   9.394,   8.935,   8.509,   8.593,   8.408,   8.381,   8.264,   7.939,   7.938,   8.034
PA-2        , 10/27/2015,   7.931,   7.709,   7.671,   7.915,   8.230,   9.041,   9.769,  10.352,  10.467,  10.654,  10.516,  10.391,  10.194,   9.776,   9.391,   9.066,   8.890,   8.871,   8.716,   8.586,   8.402,   8.024,   7.867,   7.946
PA-2        , 10/28/2015,   7.896,   7.697,   7.728,   7.861,   8.361,   9.115,   9.723,  10.230,  10.345,  10.442,  10.166,  10.018,  10.066,  10.021,   9.754,   9.421,   9.154,   9.205,   8.986,   8.887,   8.612,   8.271,   8.064,   8.070
